Row Labels;Count of visitId
8,82E+16;1
8,83E+16;2
8,84E+16;3
8,84E+16;3
8,84E+16;1
8,86E+16;1
8,87E+16;1
8,87E+16;1
8,88E+16;1
8,89E+16;1
8,90E+16;1
8,92E+16;1
8,92E+16;1
8,92E+16;1
8,92E+16;1
8,93E+16;1
8,93E+16;1
8,94E+16;1
8,95E+16;1
8,95E+16;1
8,95E+16;1
8,96E+16;1
8,97E+16;1
8,97E+16;1
8,98E+16;1
8,98E+16;1
8,98E+16;1
8,99E+16;1
8,99E+16;1
9,00E+16;1
9,00E+16;1
9,00E+16;1
9,03E+16;2
9,03E+16;1
9,04E+16;1
9,04E+16;1
9,07E+16;1
9,07E+16;1
9,08E+16;6
9,08E+16;1
9,09E+16;2
9,10E+16;1
9,10E+16;1
9,10E+16;1
9,11E+16;1
9,11E+16;2
9,12E+16;1
9,13E+16;1
9,13E+16;1
9,14E+16;1
9,15E+16;1
9,15E+16;1
9,16E+16;1
9,17E+16;5
9,18E+16;2
9,19E+16;2
9,20E+16;1
9,20E+16;1
9,21E+16;1
9,21E+16;1
9,21E+16;1
9,21E+16;2
9,22E+16;1
9,23E+16;1
9,23E+16;1
9,24E+16;1
9,25E+16;1
9,25E+16;2
9,26E+16;1
9,26E+16;1
9,26E+16;1
9,27E+16;1
9,28E+16;1
9,28E+16;1
9,29E+16;1
9,29E+16;2
9,29E+16;1
9,30E+16;1
9,30E+16;1
9,31E+16;1
9,31E+16;1
9,32E+16;1
9,32E+16;1
9,32E+16;1
9,33E+16;1
9,33E+16;1
9,33E+16;1
9,34E+16;1
9,34E+16;1
9,36E+16;1
9,36E+16;1
9,36E+16;1
9,38E+16;1
9,38E+16;1
9,39E+16;1
9,39E+16;1
9,39E+16;1
9,39E+16;1
9,39E+16;1
9,39E+16;1
9,40E+16;1
9,40E+16;1
9,41E+16;1
9,44E+16;1
9,44E+16;1
9,46E+16;1
9,46E+16;1
9,48E+16;1
9,49E+16;1
9,50E+16;1
9,50E+16;2
9,50E+16;2
9,51E+16;2
9,51E+16;4
9,51E+16;1
9,51E+16;1
9,51E+16;1
9,52E+16;1
9,52E+16;1
9,53E+16;1
9,53E+16;1
9,56E+16;1
9,56E+16;1
9,56E+16;1
9,57E+16;1
9,58E+16;1
9,59E+16;1
9,59E+16;1
9,60E+16;1
9,60E+16;1
9,60E+16;1
9,61E+16;2
9,62E+16;1
9,63E+16;1
9,63E+16;1
9,64E+16;1
9,64E+16;1
9,65E+16;1
9,65E+16;1
9,65E+16;1
9,66E+16;1
9,67E+16;7
9,68E+16;1
9,69E+16;1
9,69E+16;1
9,71E+16;1
9,71E+16;1
9,71E+16;1
9,73E+16;1
9,73E+16;2
9,74E+16;1
9,74E+16;1
9,74E+16;1
9,74E+16;1
9,75E+16;1
9,75E+16;1
9,75E+16;1
9,75E+16;1
9,76E+16;1
9,76E+16;2
9,77E+16;1
9,77E+16;1
9,78E+16;1
9,79E+16;1
9,79E+16;1
9,80E+16;1
9,82E+16;1
9,82E+16;1
9,83E+16;2
9,83E+16;1
9,83E+16;1
9,83E+16;1
9,84E+16;1
9,85E+16;2
9,85E+16;1
9,88E+16;1
9,88E+16;1
9,88E+16;1
9,89E+16;1
9,90E+16;1
9,90E+16;1
9,90E+16;1
9,90E+16;1
9,91E+16;1
9,92E+16;2
9,95E+16;1
9,96E+16;1
9,97E+16;1
9,97E+16;1
9,97E+16;1
9,98E+16;1
1,00E+17;1
1,00E+17;1
1,00E+17;1
1,00E+17;1
1,00E+17;1
1,00E+17;1
1,00E+17;1
1,00E+17;1
1,00E+17;1
1,00E+17;1
1,01E+17;2
1,01E+17;1
1,01E+17;1
1,01E+17;1
1,01E+17;1
1,01E+17;1
1,01E+17;1
1,01E+17;2
1,01E+17;1
1,01E+17;1
1,01E+17;2
1,01E+17;1
1,01E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,02E+17;1
1,03E+17;1
1,03E+17;1
1,03E+17;1
1,03E+17;1
1,03E+17;2
1,03E+17;1
1,04E+17;1
1,04E+17;1
1,04E+17;1
1,04E+17;1
1,04E+17;1
1,04E+17;2
1,04E+17;1
1,04E+17;1
1,04E+17;1
1,05E+17;1
1,05E+17;1
1,05E+17;1
1,05E+17;3
1,05E+17;1
1,05E+17;2
1,05E+17;1
1,05E+17;1
1,05E+17;1
1,05E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,06E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;2
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;3
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,07E+17;1
1,08E+17;2
1,08E+17;1
1,08E+17;1
1,08E+17;2
1,08E+17;1
1,08E+17;1
1,08E+17;1
1,08E+17;14
1,08E+17;1
1,08E+17;1
1,08E+17;1
1,08E+17;1
1,08E+17;1
1,09E+17;2
1,09E+17;1
1,09E+17;1
1,09E+17;2
1,09E+17;1
1,09E+17;1
1,09E+17;1
1,09E+17;1
1,09E+17;1
1,09E+17;1
1,09E+17;3
1,09E+17;2
1,09E+17;1
1,09E+17;2
1,10E+17;1
1,10E+17;1
1,10E+17;1
1,10E+17;1
1,10E+17;1
1,10E+17;1
1,10E+17;1
1,10E+17;1
1,10E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;3
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,11E+17;1
1,12E+17;1
1,12E+17;2
1,12E+17;3
1,12E+17;1
1,12E+17;1
1,12E+17;1
1,12E+17;1
1,12E+17;1
1,12E+17;1
1,12E+17;1
1,12E+17;1
1,12E+17;2
1,12E+17;1
1,13E+17;2
1,13E+17;1
1,13E+17;1
1,13E+17;1
1,13E+17;8
1,13E+17;1
1,13E+17;1
1,13E+17;1
1,14E+17;1
1,14E+17;1
1,14E+17;1
1,14E+17;2
1,14E+17;1
1,14E+17;1
1,14E+17;3
1,14E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;3
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,15E+17;1
1,16E+17;1
1,16E+17;1
1,16E+17;1
1,16E+17;1
1,16E+17;1
1,16E+17;1
1,16E+17;1
1,16E+17;1
1,16E+17;1
1,17E+17;1
1,17E+17;3
1,17E+17;1
1,17E+17;2
1,17E+17;2
1,17E+17;1
1,17E+17;1
1,17E+17;1
1,17E+17;1
1,17E+17;1
1,17E+17;1
1,17E+17;1
1,17E+17;1
1,18E+17;1
1,18E+17;1
1,18E+17;1
1,18E+17;1
1,18E+17;1
1,18E+17;1
1,18E+17;1
1,18E+17;1
1,18E+17;1
1,19E+17;1
1,19E+17;1
1,19E+17;1
1,19E+17;1
1,19E+17;1
1,20E+17;1
1,20E+17;1
1,20E+17;1
1,20E+17;1
1,20E+17;1
1,20E+17;1
1,20E+17;1
1,20E+17;1
1,20E+17;2
1,20E+17;1
1,20E+17;1
1,20E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;2
1,21E+17;1
1,21E+17;6
1,21E+17;6
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,21E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;2
1,22E+17;2
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;1
1,22E+17;2
1,22E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,23E+17;1
1,24E+17;3
1,24E+17;1
1,24E+17;1
1,24E+17;1
1,24E+17;1
1,24E+17;1
1,24E+17;1
1,24E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,25E+17;1
1,26E+17;1
1,26E+17;1
1,27E+17;5
1,27E+17;1
1,27E+17;1
1,27E+17;1
1,27E+17;3
1,27E+17;1
1,27E+17;1
1,27E+17;1
1,27E+17;1
1,27E+17;1
1,27E+17;1
1,28E+17;2
1,28E+17;1
1,28E+17;2
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;5
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;1
1,28E+17;7
1,29E+17;2
1,29E+17;1
1,29E+17;1
1,29E+17;2
1,29E+17;1
1,29E+17;1
1,29E+17;1
1,29E+17;1
1,29E+17;1
1,30E+17;1
1,30E+17;3
1,30E+17;1
1,30E+17;1
1,30E+17;1
1,30E+17;1
1,30E+17;1
1,30E+17;1
1,30E+17;2
1,30E+17;1
1,30E+17;1
1,31E+17;1
1,31E+17;2
1,31E+17;1
1,31E+17;1
1,31E+17;1
1,31E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;2
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,32E+17;1
1,33E+17;1
1,33E+17;1
1,33E+17;1
1,33E+17;1
1,33E+17;1
1,33E+17;1
1,33E+17;1
1,33E+17;1
1,34E+17;1
1,34E+17;1
1,34E+17;1
1,34E+17;1
1,34E+17;1
1,34E+17;1
1,34E+17;1
1,34E+17;1
1,34E+17;3
1,34E+17;1
1,34E+17;1
1,34E+17;1
1,35E+17;1
1,35E+17;2
1,35E+17;1
1,35E+17;5
1,35E+17;1
1,35E+17;1
1,35E+17;1
1,35E+17;1
1,35E+17;1
1,36E+17;4
1,36E+17;2
1,36E+17;1
1,36E+17;4
1,36E+17;2
1,36E+17;1
1,36E+17;1
1,36E+17;2
1,36E+17;1
1,36E+17;1
1,36E+17;1
1,36E+17;1
1,36E+17;1
1,37E+17;1
1,37E+17;1
1,37E+17;1
1,37E+17;1
1,37E+17;1
1,37E+17;1
1,37E+17;2
1,37E+17;1
1,37E+17;1
1,37E+17;2
1,37E+17;1
1,37E+17;1
1,38E+17;1
1,38E+17;1
1,38E+17;1
1,38E+17;2
1,38E+17;1
1,38E+17;1
1,38E+17;1
1,38E+17;1
1,38E+17;2
1,38E+17;2
1,38E+17;1
1,38E+17;1
1,38E+17;1
1,38E+17;1
1,38E+17;1
1,39E+17;2
1,39E+17;1
1,39E+17;1
1,39E+17;1
1,39E+17;1
1,39E+17;1
1,39E+17;1
1,39E+17;1
1,39E+17;1
1,39E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,40E+17;1
1,41E+17;1
1,41E+17;1
1,41E+17;1
1,41E+17;1
1,41E+17;2
1,41E+17;1
1,41E+17;2
1,41E+17;1
1,41E+17;1
1,41E+17;3
1,41E+17;1
1,41E+17;1
1,41E+17;1
1,41E+17;1
1,42E+17;1
1,42E+17;2
1,42E+17;1
1,42E+17;1
1,42E+17;1
1,42E+17;1
1,42E+17;2
1,42E+17;1
1,42E+17;2
1,42E+17;1
1,42E+17;1
1,42E+17;1
1,43E+17;1
1,43E+17;1
1,43E+17;1
1,43E+17;2
1,43E+17;2
1,43E+17;1
1,43E+17;1
1,43E+17;1
1,43E+17;4
1,43E+17;1
1,43E+17;1
1,43E+17;1
1,44E+17;1
1,44E+17;2
1,44E+17;1
1,44E+17;1
1,44E+17;1
1,44E+17;3
1,44E+17;2
1,44E+17;1
1,44E+17;1
1,44E+17;2
1,44E+17;1
1,44E+17;1
1,44E+17;1
1,45E+17;1
1,45E+17;1
1,45E+17;1
1,45E+17;1
1,45E+17;1
1,45E+17;1
1,45E+17;1
1,46E+17;1
1,46E+17;1
1,46E+17;1
1,46E+17;1
1,46E+17;1
1,46E+17;1
1,46E+17;1
1,46E+17;1
1,46E+17;2
1,47E+17;1
1,47E+17;1
1,47E+17;1
1,47E+17;1
1,47E+17;1
1,47E+17;1
1,47E+17;1
1,48E+17;1
1,48E+17;2
1,48E+17;2
1,48E+17;2
1,48E+17;1
1,48E+17;1
1,48E+17;1
1,48E+17;4
1,49E+17;1
1,49E+17;1
1,49E+17;1
1,49E+17;1
1,49E+17;4
1,49E+17;1
1,50E+17;1
1,50E+17;1
1,50E+17;2
1,50E+17;1
1,50E+17;1
1,50E+17;1
1,50E+17;1
1,50E+17;1
1,50E+17;1
1,50E+17;1
1,50E+17;1
1,50E+17;2
1,50E+17;1
1,50E+17;2
1,51E+17;1
1,51E+17;4
1,51E+17;1
1,51E+17;2
1,51E+17;1
1,51E+17;1
1,51E+17;1
1,51E+17;1
1,51E+17;1
1,51E+17;1
1,51E+17;3
1,51E+17;3
1,52E+17;1
1,52E+17;3
1,52E+17;1
1,52E+17;1
1,52E+17;3
1,52E+17;1
1,53E+17;1
1,53E+17;1
1,53E+17;1
1,53E+17;1
1,53E+17;1
1,53E+17;1
1,53E+17;1
1,53E+17;1
1,53E+17;1
1,53E+17;1
1,54E+17;1
1,54E+17;2
1,54E+17;1
1,54E+17;1
1,54E+17;1
1,54E+17;1
1,54E+17;1
1,54E+17;1
1,54E+17;1
1,54E+17;1
1,54E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,55E+17;3
1,55E+17;1
1,55E+17;2
1,55E+17;1
1,55E+17;1
1,55E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,56E+17;1
1,57E+17;1
1,57E+17;1
1,57E+17;1
1,57E+17;1
1,57E+17;1
1,57E+17;3
1,57E+17;1
1,57E+17;1
1,57E+17;1
1,57E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;2
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;2
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,58E+17;1
1,59E+17;1
1,59E+17;2
1,59E+17;1
1,59E+17;1
1,59E+17;1
1,59E+17;2
1,59E+17;3
1,60E+17;1
1,60E+17;1
1,60E+17;2
1,60E+17;1
1,60E+17;2
1,60E+17;2
1,60E+17;1
1,60E+17;1
1,60E+17;4
1,60E+17;1
1,60E+17;1
1,60E+17;1
1,60E+17;1
1,61E+17;1
1,61E+17;1
1,61E+17;1
1,61E+17;1
1,61E+17;1
1,61E+17;1
1,61E+17;1
1,61E+17;1
1,61E+17;1
1,61E+17;1
1,62E+17;1
1,62E+17;1
1,62E+17;1
1,62E+17;1
1,62E+17;1
1,62E+17;1
1,63E+17;2
1,63E+17;2
1,63E+17;1
1,63E+17;1
1,63E+17;1
1,63E+17;1
1,63E+17;1
1,64E+17;1
1,64E+17;1
1,64E+17;1
1,64E+17;1
1,64E+17;1
1,64E+17;1
1,64E+17;4
1,64E+17;1
1,64E+17;1
1,64E+17;1
1,64E+17;1
1,64E+17;1
1,64E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,65E+17;1
1,66E+17;1
1,66E+17;1
1,66E+17;1
1,66E+17;3
1,66E+17;1
1,66E+17;1
1,66E+17;1
1,66E+17;1
1,66E+17;1
1,66E+17;1
1,66E+17;3
1,67E+17;1
1,67E+17;1
1,67E+17;1
1,67E+17;1
1,67E+17;2
1,67E+17;1
1,67E+17;1
1,67E+17;1
1,67E+17;1
1,67E+17;1
1,68E+17;1
1,68E+17;1
1,68E+17;1
1,68E+17;1
1,68E+17;1
1,68E+17;1
1,68E+17;1
1,69E+17;1
1,69E+17;1
1,69E+17;1
1,69E+17;1
1,69E+17;1
1,69E+17;1
1,69E+17;1
1,69E+17;3
1,69E+17;1
1,69E+17;3
1,69E+17;3
1,70E+17;1
1,70E+17;4
1,70E+17;1
1,70E+17;1
1,70E+17;1
1,71E+17;1
1,71E+17;1
1,71E+17;1
1,71E+17;2
1,71E+17;2
1,71E+17;4
1,71E+17;1
1,71E+17;2
1,71E+17;1
1,71E+17;1
1,71E+17;2
1,71E+17;1
1,72E+17;1
1,72E+17;1
1,72E+17;1
1,72E+17;1
1,72E+17;1
1,72E+17;1
1,72E+17;3
1,72E+17;1
1,73E+17;1
1,73E+17;3
1,73E+17;1
1,73E+17;1
1,73E+17;1
1,73E+17;1
1,73E+17;2
1,73E+17;1
1,73E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;2
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,74E+17;1
1,75E+17;1
1,75E+17;1
1,75E+17;1
1,75E+17;5
1,75E+17;1
1,75E+17;1
1,75E+17;2
1,75E+17;1
1,75E+17;3
1,75E+17;1
1,76E+17;1
1,76E+17;1
1,76E+17;1
1,76E+17;1
1,76E+17;1
1,76E+17;1
1,76E+17;2
1,76E+17;1
1,76E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,77E+17;1
1,78E+17;1
1,78E+17;1
1,78E+17;3
1,78E+17;1
1,78E+17;1
1,78E+17;2
1,78E+17;1
1,78E+17;1
1,78E+17;1
1,78E+17;1
1,79E+17;1
1,79E+17;1
1,79E+17;1
1,79E+17;1
1,79E+17;1
1,79E+17;2
1,79E+17;1
1,79E+17;1
1,79E+17;1
1,79E+17;2
1,79E+17;1
1,79E+17;1
1,79E+17;2
1,80E+17;1
1,80E+17;1
1,80E+17;1
1,80E+17;1
1,80E+17;1
1,80E+17;1
1,80E+17;1
1,80E+17;1
1,80E+17;1
1,80E+17;2
1,80E+17;4
1,80E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;2
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,81E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;1
1,82E+17;2
1,83E+17;1
1,83E+17;1
1,83E+17;1
1,83E+17;1
1,83E+17;1
1,83E+17;2
1,83E+17;1
1,83E+17;1
1,83E+17;1
1,83E+17;1
1,83E+17;1
1,83E+17;2
1,83E+17;1
1,83E+17;1
1,83E+17;1
1,84E+17;1
1,84E+17;1
1,84E+17;2
1,84E+17;1
1,84E+17;1
1,84E+17;1
1,84E+17;1
1,85E+17;1
1,85E+17;1
1,85E+17;1
1,85E+17;1
1,85E+17;1
1,85E+17;1
1,85E+17;1
1,85E+17;1
1,85E+17;11
1,85E+17;1
1,85E+17;1
1,86E+17;1
1,86E+17;1
1,86E+17;1
1,86E+17;1
1,86E+17;1
1,86E+17;1
1,86E+17;1
1,86E+17;1
1,86E+17;1
1,86E+17;3
1,86E+17;1
1,86E+17;1
1,86E+17;1
1,87E+17;2
1,87E+17;1
1,87E+17;1
1,87E+17;1
1,87E+17;1
1,87E+17;2
1,87E+17;1
1,87E+17;1
1,87E+17;1
1,88E+17;1
1,88E+17;1
1,88E+17;1
1,88E+17;1
1,88E+17;1
1,88E+17;1
1,88E+17;1
1,88E+17;1
1,88E+17;2
1,88E+17;2
1,88E+17;1
1,88E+17;4
1,88E+17;1
1,88E+17;7
1,88E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;2
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,89E+17;1
1,90E+17;1
1,90E+17;1
1,90E+17;1
1,90E+17;1
1,90E+17;2
1,90E+17;1
1,90E+17;1
1,90E+17;7
1,91E+17;1
1,91E+17;1
1,91E+17;2
1,91E+17;2
1,91E+17;2
1,91E+17;2
1,91E+17;1
1,91E+17;1
1,91E+17;1
1,91E+17;1
1,91E+17;1
1,91E+17;1
1,91E+17;1
1,92E+17;1
1,92E+17;1
1,92E+17;5
1,92E+17;1
1,92E+17;1
1,92E+17;1
1,92E+17;1
1,92E+17;1
1,92E+17;1
1,92E+17;1
1,92E+17;1
1,93E+17;1
1,93E+17;1
1,93E+17;1
1,93E+17;3
1,93E+17;1
1,93E+17;1
1,93E+17;1
1,93E+17;1
1,93E+17;1
1,93E+17;1
1,93E+17;1
1,94E+17;1
1,94E+17;1
1,94E+17;1
1,94E+17;1
1,94E+17;1
1,94E+17;1
1,94E+17;1
1,94E+17;1
1,94E+17;1
1,94E+17;1
1,95E+17;1
1,95E+17;1
1,95E+17;1
1,95E+17;1
1,95E+17;2
1,95E+17;1
1,95E+17;1
1,95E+17;1
1,95E+17;1
1,95E+17;1
1,95E+17;1
1,95E+17;1
1,96E+17;1
1,96E+17;1
1,96E+17;1
1,96E+17;1
1,96E+17;1
1,96E+17;1
1,96E+17;1
1,96E+17;1
1,97E+17;1
1,97E+17;1
1,97E+17;5
1,97E+17;1
1,97E+17;1
1,97E+17;3
1,97E+17;1
1,97E+17;1
1,97E+17;1
1,97E+17;1
1,97E+17;2
1,97E+17;1
1,97E+17;1
1,97E+17;2
1,97E+17;1
1,97E+17;1
1,98E+17;2
1,98E+17;1
1,98E+17;3
1,98E+17;1
1,98E+17;1
1,98E+17;1
1,98E+17;1
1,98E+17;1
1,98E+17;1
1,98E+17;3
1,98E+17;1
1,98E+17;1
1,98E+17;1
1,99E+17;1
1,99E+17;1
1,99E+17;1
1,99E+17;3
1,99E+17;1
2,00E+17;1
2,00E+17;1
2,00E+17;1
2,00E+17;1
2,00E+17;1
2,00E+17;1
2,00E+17;2
2,01E+17;1
2,01E+17;1
2,01E+17;1
2,01E+17;1
2,01E+17;1
2,01E+17;1
2,01E+17;1
2,01E+17;9
2,01E+17;1
2,01E+17;1
2,02E+17;1
2,02E+17;1
2,02E+17;1
2,02E+17;1
2,02E+17;2
2,02E+17;1
2,03E+17;1
2,03E+17;1
2,03E+17;1
2,03E+17;1
2,03E+17;1
2,03E+17;1
2,03E+17;1
2,03E+17;2
2,03E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;1
2,04E+17;2
2,05E+17;1
2,05E+17;1
2,05E+17;1
2,05E+17;2
2,05E+17;1
2,05E+17;1
2,05E+17;1
2,05E+17;1
2,05E+17;1
2,05E+17;2
2,05E+17;1
2,05E+17;2
2,06E+17;1
2,06E+17;1
2,06E+17;1
2,06E+17;1
2,06E+17;1
2,06E+17;1
2,06E+17;1
2,06E+17;1
2,06E+17;1
2,06E+17;2
2,07E+17;2
2,07E+17;1
2,07E+17;2
2,07E+17;1
2,07E+17;1
2,07E+17;1
2,07E+17;2
2,07E+17;1
2,07E+17;1
2,07E+17;1
2,07E+17;1
2,07E+17;1
2,07E+17;1
2,07E+17;2
2,07E+17;1
2,07E+17;2
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;2
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,08E+17;1
2,09E+17;1
2,09E+17;1
2,09E+17;2
2,09E+17;1
2,09E+17;1
2,09E+17;1
2,09E+17;1
2,09E+17;2
2,09E+17;1
2,09E+17;1
2,09E+17;1
2,09E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;1
2,10E+17;4
2,11E+17;1
2,11E+17;2
2,11E+17;1
2,11E+17;1
2,11E+17;1
2,11E+17;1
2,11E+17;1
2,12E+17;2
2,12E+17;1
2,12E+17;1
2,12E+17;1
2,12E+17;3
2,12E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,13E+17;1
2,14E+17;1
2,14E+17;1
2,14E+17;1
2,14E+17;1
2,14E+17;1
2,14E+17;1
2,14E+17;2
2,14E+17;1
2,14E+17;1
2,14E+17;4
2,14E+17;1
2,14E+17;2
2,14E+17;11
2,14E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;5
2,15E+17;2
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;1
2,15E+17;2
2,15E+17;1
2,16E+17;1
2,16E+17;1
2,16E+17;1
2,16E+17;2
2,16E+17;1
2,16E+17;1
2,16E+17;1
2,16E+17;1
2,17E+17;1
2,17E+17;1
2,17E+17;1
2,17E+17;1
2,17E+17;1
2,17E+17;1
2,17E+17;1
2,17E+17;1
2,17E+17;1
2,18E+17;1
2,18E+17;1
2,18E+17;1
2,18E+17;1
2,18E+17;3
2,18E+17;1
2,18E+17;1
2,18E+17;1
2,19E+17;2
2,19E+17;1
2,19E+17;1
2,19E+17;1
2,19E+17;1
2,19E+17;1
2,19E+17;1
2,19E+17;1
2,19E+17;1
2,19E+17;2
2,19E+17;1
2,19E+17;2
2,19E+17;1
2,19E+17;1
2,20E+17;1
2,20E+17;1
2,20E+17;1
2,20E+17;1
2,20E+17;1
2,20E+17;1
2,20E+17;1
2,20E+17;1
2,20E+17;1
2,20E+17;1
2,21E+17;2
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
2,21E+17;1
